ID,Item,Company,Quantity,Currency,Conversion Rate,ID (Items),Item Code (Items),Qty (Items),Rate (Items),UOM (Items)
,,,,,,bnucig38hr,SAS BP Primary Bag,1,0,Nos
,,,,,,bnu0epqnr2,SAS BP Shoes,1,0,Nos
,,,,,,tv2ra6olbs,SAS Suchitra Grade 5 Bookkit,1,0,Nos
BOM-SAS BP GRADE 4 MAGIC BOX BOYS-001,SAS BP GRADE 4 MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,9aq5eutjhb,SAS BP Shirt,2,0,Nos
,,,,,,9aqsqju4ea,SAS BP Half Pants,2,0,Nos
,,,,,,9aqrn5vj1o,SAS BP SPORTS POLO T-SHIRT,1,0,Nos
,,,,,,9aq47f4ilg,SAS BP Sports Track,1,0,Nos
,,,,,,9aqctpita3,SAS BP Regular Socks,2,0,Nos
,,,,,,9aqhi86a83,SAS BP Sports Socks,1,0,Nos
,,,,,,9aqapnfl6n,SAS BP Belt,1,0,Nos
,,,,,,9aq2rbh5ro,SAS BP Hoodies,1,0,Nos
,,,,,,9aqmtn5ui6,SAS BP Caps,1,0,Nos
,,,,,,9aqpbb97oc,SAS BP Primary Bag,1,0,Nos
,,,,,,9aqmt70bod,SAS BP Shoes,1,0,Nos
,,,,,,ube8s1dq5f,SAS Suchitra Grade 4 Bookkit,1,0,Nos
BOM-SAS BP GRADE 3 MAGIC BOX BOYS-001,SAS BP GRADE 3 MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,5fm3lrpk8b,SAS BP Shirt,2,0,Nos
,,,,,,5fm02ugtsr,SAS BP Half Pants,2,0,Nos
,,,,,,5fm7v9gu2o,SAS BP SPORTS POLO T-SHIRT,1,0,Nos
,,,,,,5fmgdbe69q,SAS BP Sports Track,1,0,Nos
,,,,,,5fmopahkpe,SAS BP Regular Socks,2,0,Nos
,,,,,,5fm0j4h030,SAS BP Sports Socks,1,0,Nos
,,,,,,5fm14pivi1,SAS BP Belt,1,0,Nos
,,,,,,5fmranjl7s,SAS BP Caps,1,0,Nos
,,,,,,5fmaa5relv,SAS BP Hoodies,1,0,Nos
,,,,,,5fmq127hma,SAS BP Primary Bag,1,0,Nos
,,,,,,5fmfqs9isj,SAS BP Shoes,1,0,Nos
,,,,,,ukunhiqcfl,SAS Suchitra Grade 3 Bookkit,1,0,Nos
BOM-SAS BP GRADE 2 MAGIC BOX BOYS-001,SAS BP GRADE 2 MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,ti228tagti,SAS BP Shirt,2,0,Nos
,,,,,,ti2h2dhq6e,SAS BP Half Pants,2,0,Nos
,,,,,,ti2qmbj7kc,SAS BP SPORTS POLO T-SHIRT,1,0,Nos
,,,,,,ti2achb9km,SAS BP Sports Track,1,0,Nos
,,,,,,ti21352ree,SAS BP Regular Socks,2,0,Nos
,,,,,,ti2384euqd,SAS BP Sports Socks,1,0,Nos
,,,,,,ti25kfh0u6,SAS BP Belt,1,0,Nos
,,,,,,ti259pgqa6,SAS BP Caps,1,0,Nos
,,,,,,ti28m35r96,SAS BP Hoodies,1,0,Nos
,,,,,,ti2190c4b4,SAS BP Primary Bag,1,0,Nos
,,,,,,ti22sqgemn,SAS BP Shoes,1,0,Nos
,,,,,,vdkqs2220a,SAS Suchitra Grade 2 Bookkit,1,0,Nos
BOM-SAS KS GRADE 1 MAGIC BOX GIRLS-001,SAS KS GRADE 1 MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,2omdl33i7v,SAS KS Frock,2,0,Nos
,,,,,,2oms2bs5sk,SAS KS Sports T-shirt,1,0,Nos
,,,,,,2om73hd9nt,SAS KS Sports Pant,1,0,Nos
,,,,,,2om0npv968,SAS KS Regular Socks,2,0,Nos
,,,,,,2omt0vdjl2,SAS KS Sports Socks,1,0,Nos
,,,,,,2omsu7jah7,SAS KS Bloomers,1,0,Nos
,,,,,,2omm1kd4de,SAS KS Primary Bag,1,0,Nos
,,,,,,2omddaipf4,SAS KS CAPS,1,0,Nos
,,,,,,2omgms248l,SAS KS Hoodie,1,0,Nos
,,,,,,2ombjo8tus,SAS KS Shoes,1,0,Nos
,,,,,,ma8dupfv5a,SAS Keesara Grade 1 Bookkit,1,0,Nos
BOM-SAS KS GRADE 1 MAGIC BOX BOYS-001,SAS KS GRADE 1 MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,0jfa32vs54,SAS KS Shirt,2,0,Nos
,,,,,,0jfd549lkd,SAS KS Half Pants,2,0,Nos
,,,,,,0jf3hq25f1,SAS KS Regular Socks,2,0,Nos
,,,,,,0jf3svp8rl,SAS KS Sports Socks,1,0,Nos
,,,,,,0jfd6jh3mf,SAS KS Sports T-shirt,1,0,Nos
,,,,,,0jfhkvf5cf,SAS KS Sports Pant,1,0,Nos
,,,,,,0jfs5ou93s,SAS KS Belt,1,0,Nos
,,,,,,0jfmks36id,SAS KS Hoodie,1,0,Nos
,,,,,,0jfm6qf8ft,SAS KS CAPS,1,0,Nos
,,,,,,0jfjkiucgl,SAS KS Primary Bag,1,0,Nos
,,,,,,0jfbgvkn9l,SAS KS Shoes,1,0,Nos
,,,,,,m2uksu9gvn,SAS Keesara Grade 1 Bookkit,1,0,Nos
BOM-SAS BP GRADE 1 MAGIC BOX GIRLS-001,SAS BP GRADE 1 MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,svpgm7g71c,SAS BP PRI Frock,2,0,Nos
,,,,,,svp2cs2v1e,SAS BP SPORTS POLO T-SHIRT,1,0,Nos
,,,,,,svpnrifmcd,SAS BP Sports Track,1,0,Nos
,,,,,,svptgbhcq8,SAS BP Regular Socks,2,0,Nos
,,,,,,svpbro5jcn,SAS BP Sports Socks,1,0,Nos
,,,,,,svph30s71e,SAS BP Primary Bag,1,0,Nos
,,,,,,svpq3969tu,SAS BP Hoodies,1,0,Nos
,,,,,,svpn2eo1u3,SAS BP Bloomers,1,0,Nos
,,,,,,svpm50tbck,SAS BP Caps,1,0,Nos
,,,,,,svpio6tric,SAS BP Shoes,1,0,Nos
,,,,,,lmliqjq74l,SAS Suchitra Grade 1 Bookkit,1,0,Nos
BOM-SAS BP GRADE 1 MAGIC BOX BOYS-001,SAS BP GRADE 1 MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,kh7l4qsb7r,SAS BP Shirt,2,0,Nos
,,,,,,kh70glp3mi,SAS BP Half Pants,2,0,Nos
,,,,,,kh7h9qeulj,SAS BP SPORTS POLO T-SHIRT,1,0,Nos
,,,,,,kh7m75vt4s,SAS BP Sports Track,1,0,Nos
,,,,,,kh7avth7dj,SAS BP Regular Socks,2,0,Nos
,,,,,,kh7pvh0jcl,SAS BP Sports Socks,1,0,Nos
,,,,,,kh7crho3d5,SAS BP Belt,1,0,Nos
,,,,,,kh7ge06hrc,SAS BP Caps,1,0,Nos
,,,,,,kh7lo87uns,SAS BP Shoes,1,0,Nos
,,,,,,kh7pajbvb3,SAS BP Primary Bag,1,0,Nos
,,,,,,kh775ql81u,SAS BP Hoodies,1,0,Nos
,,,,,,lstt8ojns2,SAS Suchitra Grade 1 Bookkit,1,0,Nos
BOM-SAS Grade 9 Notebook-001,SAS Grade 9 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,d5fpdf0028,CM Crown 200 pages Single ruled,12,47.41,Nos
,,,,,,d5fjf1ckf5,CM Crown 200 pages Maths ruled,6,47.41,Nos
,,,,,,d5f4oc353n,CM 50 Pages Plain Drawing Book,1,22.93,Nos
,,,,,,d5fifd9ufv,CM Long 50 Pages Graph Book,1,22.44,Nos
,,,,,,d5fvmaj50p,CM 200 Pages OSR Single Ruled Record Book,2,68.36,Nos
,,,,,,d5fc65um2j,CM 100 Pages OSR Single Ruled Record Book,2,42.4,Nos
,,,,,,d5flbvq7o0,CM Crown 100 pages Plain Book,1,22.5,Nos
BOM-SAS Grade 8 Notebook-001,SAS Grade 8 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,b4gtbchll1,CM Crown 200 pages Single ruled,9,47.41,Nos
,,,,,,b4gvruba3m,CM Crown 100 pages Single ruled,4,22.5,Nos
,,,,,,b4g6khiavd,CM Crown 200 pages Maths ruled,4,47.41,Nos
,,,,,,b4g7f37m29,CM 50 Pages Plain Drawing Book,1,22.93,Nos
,,,,,,b4gbcps8m3,CM Long 50 Pages Graph Book,1,22.44,Nos
,,,,,,b4gelopm2e,CM 100 Pages OSR Single Ruled Record Book,1,42.4,Nos
,,,,,,b4g6c0bo2f,CM Crown 100 pages OSR Single Leaved,1,22.5,Nos
BOM-SAS Grade 7 Notebook-001,SAS Grade 7 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,9f8cm9nemq,CM Crown 200 pages Single ruled,9,47.41,Nos
,,,,,,9f82gtnefm,CM Crown 100 pages Single ruled,2,22.5,Nos
,,,,,,9f8easjs8i,CM Crown 200 pages Maths ruled,4,47.41,Nos
,,,,,,9f8f2dfrpk,CM 50 Pages Plain Drawing Book,1,22.93,Nos
,,,,,,9f8dvn458a,CM 100 Pages OSR Single Ruled Record Book,1,42.4,Nos
,,,,,,9f8dct1no7,CM Long 50 Pages Graph Book,1,22.44,Nos
,,,,,,9f8r8vbbvf,CM Crown 100 pages OSR Single Leaved,1,22.5,Nos
BOM-SAS Grade 6 Notebook-001,SAS Grade 6 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,7spabi8a8i,CM Crown 200 pages Single ruled,9,47.41,Nos
,,,,,,7splnd1o0n,CM Crown 100 pages Single ruled,2,22.5,Nos
,,,,,,7spsa4m02f,CM Crown 200 pages Maths ruled,4,47.41,Nos
,,,,,,7sp4scj44h,CM 50 Pages Plain Drawing Book,1,22.93,Nos
,,,,,,7spg980kts,CM Long 50 Pages Graph Book,1,22.44,Nos
,,,,,,7spemk19ec,CM 100 Pages OSR Single Ruled Record Book,1,42.4,Nos
,,,,,,7sp2crnkkm,CM Crown 100 pages OSR Single Leaved,1,22.5,Nos
BOM-SAS Grade 5 Notebook-001,SAS Grade 5 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,61ga81hj1f,CM Crown 100 pages Single ruled,12,22.5,Nos
,,,,,,61gn8mccod,CM Crown 100 pages OSR Single Leaved,4,22.5,Nos
,,,,,,61g1kaicgi,CM 50 Pages Plain Drawing Book,1,22.93,Nos
,,,,,,61gb1mbnbi,CM Long 100 pages Plain Book,1,22.5,Nos
BOM-SAS Grade 4 Notebook-001,SAS Grade 4 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,n590gkm0jg,CM Crown 100 pages Single ruled,8,22.5,Nos
,,,,,,n59s4f1muk,CM Crown 100 pages OSR Single Leaved,4,22.5,Nos
,,,,,,n59ddr91c0,CM 50 Pages Plain Drawing Book,1,22.93,Nos
,,,,,,n59lp80rus,CM Long 100 pages Plain Book,1,22.5,Nos
BOM-SAS Grade 3 Notebook-001,SAS Grade 3 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,loue370ss9,CM Crown 100 pages Single ruled,8,22.5,Nos
,,,,,,louibvf27j,CM Crown 100 pages Board ruled,4,22.5,Nos
,,,,,,loudo5grti,CM Crown 100 pages OSR Single Leaved,3,22.5,Nos
,,,,,,louuipci6g,CM 50 Pages Plain Drawing Book,1,22.93,Nos
,,,,,,louh5j9cst,CM Long 100 pages Plain Book,1,22.5,Nos
BOM-SAS Grade 2 Notebook-001,SAS Grade 2 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,hko9tloeq4,CM Crown 100 Pages Four Ruled,6,22.5,Nos
,,,,,,hko4ubs9id,CM Crown 100 Pages Double Ruled,4,22.5,Nos
,,,,,,hko6e68bsl,CM Crown 100 Pages Small Check Ruled,3,22.5,Nos
,,,,,,hkot468v1g,CM 50 Pages Plain Drawing Book,1,22.93,Nos
BOM-Grade 9 Mandate Textbook-001,Grade 9 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,157t2ugq8n,Science Exempler Problems 9,1,99,Nos
,,,,,,v83h93p9i4,Beehive,1,0,Nos
,,,,,,v83842ntd1,Moments - English Suppl. Rdr,1,0,Nos
,,,,,,v83uvqlfua,Words and Expressions 1,1,0,Nos
,,,,,,v83k1r5qs4,Maths text (RS Agarwal) 9,1,0,Nos
,,,,,,v83sjj83u0,Maths Lab Manual 9,1,0,Nos
,,,,,,v83okl8e0d,Maths Textbook 9,1,0,Nos
,,,,,,v83ams933q,Science Textbook 9,1,0,Nos
,,,,,,v83jihehin,Laboratory Manual Science 9,1,0,Nos
,,,,,,v834vnnudu,Contemporary India - Geography Grade 9,1,0,Nos
,,,,,,v83gtpessm,India & Contemporary World History Grade 9,1,0,Nos
,,,,,,v83shj3fm3,Democratic Politics Grade 9,1,0,Nos
,,,,,,v83tcb5gfu,Economics Textbook,1,0,Nos
,,,,,,v8311gjjft,Artificial Intelligence 9,1,0,Nos
BOM-Grade 8 Mandate Textbook-001,Grade 8 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,jmbsfk1g9e,New Celebrations 8,1,284,Nos
,,,,,,jmbq861jq4,Mastering Grammar 8,1,224,Nos
,,,,,,jmboo6r37p,Maths text (RS Agarwal) 8 Part 1,1,0,Nos
,,,,,,jmbspcrbfi,Ganita Prakash Grade 8 Part 1,1,55.25,Nos
,,,,,,jmb9etqp48,Ganita Prakash Grade 8 Part 2,1,55.25,Nos
,,,,,,jmbr94lbt3,Learning Science 2.0 8,1,280,Nos
,,,,,,jmbu9nhfjp,Exploring Society:India and Beyond for Grade 8 Part 1,1,0,Nos
,,,,,,jmbf76pqfq,Exploring Society:India and Beyond for Grade 8 Part 2,1,0,Nos
,,,,,,jmb20goaq7,Track Pad 2.1 8,1,240.8,Nos
,,,,,,jmbo5ofiso,Grooming Book 8,1,34,Nos
,,,,,,ufaj0h19it,Maths text (RS Agarwal) 8 Part 2,1,0,Nos
BOM-Grade 7 Mandate Textbook-001,Grade 7 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,uhpid6q05s,New Celebrations 7,1,280,Nos
,,,,,,uhph4n86j2,Mastering Grammar 7,1,220,Nos
,,,,,,uhph5kh3rq,Maths text (RS Agarwal) 7 Part 1,1,0,Nos
,,,,,,uhppos7s35,Ganita Prakash Grade 7 Part 1,1,0,Nos
,,,,,,uhpmjls0sj,Ganita Prakash Grade 7 Part 2,1,0,Nos
,,,,,,uhpbfjkdkp,Learning Science 2.0 7,1,276,Nos
,,,,,,uhpoq8v5pf,Track Pad 2.1 7,1,240.8,Nos
,,,,,,uhpglqb179,Grooming Book 7,1,54.5,Nos
,,,,,,uhp29mbjsi,Sustainability WorkBook 7,1,34.32,Nos
,,,,,,5eaeetotd1,Maths text (RS Agarwal) 7 Part 2,1,0,Nos
,,,,,,5ear8ok39t,Exploring Society: India And Beyond Grade 7 Part-1,1,0,Nos
,,,,,,gs4a5ahr9o,Exploring Society: India And Beyond Grade 7 Part-2,1,0,Nos
BOM-Grade 6 Mandate Textbook-001,Grade 6 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,so9cgqj6ul,New Celebrations 6,1,276,Nos
,,,,,,so9d62d952,Mastering Grammar 6,1,214,Nos
,,,,,,so99uuh11e,Maths text (RS Agarwal) 6,1,0,Nos
,,,,,,so99mbcmdd,Ganita Prakash Grade 6,1,0,Nos
,,,,,,so99k8psje,Learning Science 2.0 6,1,272,Nos
,,,,,,so9e210eil,Exploring Society:India and Beyond for Grade 6,1,0,Nos
,,,,,,so9rm7ro5s,Track Pad 2.1 6,1,240.8,Nos
,,,,,,so9fjvoeqa,Grooming Book 6,1,34.7,Nos
,,,,,,so9a8j10cs,Sustainability WorkBook 6,1,28.9,Nos
,,,,,,96n1nma64e,Scholastic School Atlas,1,0,Nos
BOM-Grade 5 Mandate Textbook-001,Grade 5 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,q1bckvpbrg,Petals of English Coursebook 5,1,244,Nos
,,,,,,q1bceqs1tj,Practice Worksheets Petals of English 5,1,134,Nos
,,,,,,kv5vis3ac9,Essentials of English Grammar & Composition - 5,1,276.25,Nos
,,,,,,kv56kfdvhe,The World Around Us 5,1,345,Nos
,,,,,,q1b4isd370,Living Maths 5,1,301.9,Nos
,,,,,,q1bn6p9j1t,Track Pad 2.1 5,1,232.2,Nos
,,,,,,q1bqhu1hmc,Grooming Book 5,1,51,Nos
,,,,,,q1ba55r9sh,Sustainability WorkBook 5,1,29.83,Nos
,,,,,,kv5871v19n,Language Enrichment Book 5,1,33.56,Nos
,,,,,,kv5qovli8f,General Knowledge Bk 5,1,31.8,Nos
BOM-Grade 4 Mandate Textbook-001,Grade 4 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,neiksqiojf,Petals of English Coursebook 4,1,234,Nos
,,,,,,nei04u670s,Practice Worksheets Petals of English 4,1,132,Nos
,,,,,,neiu3aqrju,Living Maths 4,1,294.7,Nos
,,,,,,neihgrg1kd,Track Pad 2.1 4,1,223.6,Nos
,,,,,,neing6m2ee,Grooming Book 4,1,52.5,Nos
,,,,,,nei01u3isg,Sustainability WorkBook 4,1,26.44,Nos
,,,,,,gi87ublvna,Language Enrichment Book 4,1,34.58,Nos
,,,,,,gi816nh79m,The World Around Us 4,1,336,Nos
,,,,,,gi8aupklb5,General Knowledge Bk 4,1,37,Nos
,,,,,,gi850j5ebi,Essentials of English Grammar & Composition - 4,1,208,Nos
BOM-Grade 3 Mandate Textbook-001,Grade 3 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,l47al60rvk,Petals of English Coursebook 3,1,232,Nos
,,,,,,l47iba0vuq,Practice Worksheets Petals of English 3,1,128,Nos
,,,,,,og6bpl23nb,Essentials of English Grammar & Composition - 3,1,188.5,Nos
,,,,,,l47p34rghn,Language Enrichment Book 3,1,35.42,Nos
,,,,,,og6jpqvl6b,The World Around Us 3,1,330,Nos
,,,,,,l47a7h35o4,Living Maths 3,1,282.7,Nos
,,,,,,l476r080nc,Track Pad 2.1 3,1,213.3,Nos
,,,,,,l47tf6au2m,Grooming Book 3,1,48,Nos
,,,,,,l478r5iqqn,General Knowledge Bk 3,1,32.8,Nos
,,,,,,l47ji0aeri,Sustainability WorkBook 3,1,25.76,Nos
,,,,,,og69hm4vur,GEMS Atlas,1,215.5,Nos
BOM-Grade 2 Mandate Textbook-001,Grade 2 Mandate Textbook,Inventre Edu Services Pvt Ltd,1,INR,1,gt06l38t3l,Petals of English Coursebook 2,1,230,Nos
,,,,,,gt0e58d0hm,Practice Worksheets Petals of English 2,1,126,Nos
,,,,,,gt0daggnt8,Language Enrichment Book 2,1,0,Nos
,,,,,,gt06kn77mq,Living Maths 2,1,249.1,Nos
,,,,,,gt0gde802e,Step Well 2,1,189.75,Nos
,,,,,,gt0es4a8f8,Track Pad 2.1 2,1,182.3,Nos
,,,,,,gt0vg31ea3,Grooming Book 2,1,47,Nos
,,,,,,gt0mdvs9jr,General Knowledge Bk 2,1,0,Nos
,,,,,,gt0g51n02o,Sustainability WorkBook 2,1,25,Nos
BOM-SAS BP UKG MAGIC BOX GIRLS-001,SAS BP UKG MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,dafcqdtc3u,SAS BP PP Frock,2,0,Nos
,,,,,,dafbuda4ha,SAS BP Bloomers,1,0,Nos
,,,,,,dafaptqt18,SAS BP Regular Socks,2,0,Nos
,,,,,,daf7855eae,SAS BP Hoodies,1,0,Nos
,,,,,,dafg01fq2c,SAS BP Shoes,1,0,Nos
,,,,,,dafbdu2bvj,SAS BP PP Bag,1,0,Nos
,,,,,,lf8eod7uh2,SAS BP Grade UKG Bookkit,1,0,Nos
,,,,,,ob31giqlqn,SAS BP Caps,1,0,Nos
BOM-SAS BP UKG MAGIC BOX BOYS-001,SAS BP UKG MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,bnfv8bn59u,SAS BP PP Shirt,2,0,Nos
,,,,,,bnfkct7vpg,SAS BP PP Half Pants,2,0,Nos
,,,,,,bnf2mou0p0,SAS BP Regular Socks,2,0,Nos
,,,,,,bnfgphjt33,SAS BP Belt,1,0,Nos
,,,,,,bnf5o2npn5,SAS BP Hoodies,1,0,Nos
,,,,,,bnf6rnju7d,SAS BP Shoes,1,0,Nos
,,,,,,bnfftt0e0q,SAS BP PP Bag,1,0,Nos
,,,,,,f30ilgeg1k,SAS BP Caps,1,0,Nos
,,,,,,l68usdk501,SAS BP Grade UKG Bookkit,1,0,Nos
BOM-SAS BP LKG MAGIC BOX GIRLS-001,SAS BP LKG MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,5dr0oq4rqu,SAS BP PP Frock,2,0,Nos
,,,,,,5drjkc77gn,SAS BP Bloomers,1,0,Nos
,,,,,,5dr6951h2p,SAS BP Regular Socks,2,0,Nos
,,,,,,5dr1ae1p5a,SAS BP Shoes,1,0,Nos
,,,,,,5drl6v122v,SAS BP PP Bag,1,0,Nos
,,,,,,5dr0e3pbgr,SAS BP Hoodies,1,0,Nos
,,,,,,q8fui6gmp9,SAS Suchitra Grade LKG Bookkit,1,0,Nos
,,,,,,o1et8jae8u,SAS BP Caps,1,0,Nos
BOM-SAS BP LKG MAGIC BOX BOYS-001,SAS BP LKG MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,414ga3cu3b,SAS BP PP Shirt,2,0,Nos
,,,,,,414n4oebo2,SAS BP PP Half Pants,2,0,Nos
,,,,,,4143li4cb4,SAS BP Regular Socks,2,0,Nos
,,,,,,414g9juu18,SAS BP PP Bag,1,0,Nos
,,,,,,414lnb6nun,SAS BP Belt,1,0,Nos
,,,,,,414rk4m56s,SAS BP Hoodies,1,0,Nos
,,,,,,41477tvh8c,SAS BP Shoes,1,0,Nos
,,,,,,elfcsdee4r,SAS BP Caps,1,0,Nos
,,,,,,pgr012rlup,SAS Suchitra Grade LKG Bookkit,1,0,Nos
BOM-SAS BP NURSERY MAGIC BOX GIRLS-001,SAS BP NURSERY MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,2484g61m3d,SAS BP PP Frock,2,0,Nos
,,,,,,248on2257e,SAS BP Bloomers,1,0,Nos
,,,,,,248kc7bocd,SAS BP Regular Socks,2,0,Nos
,,,,,,2482eo7ghj,SAS BP Hoodies,1,0,Nos
,,,,,,248bi0eb7n,SAS BP Shoes,1,0,Nos
,,,,,,24859tshfl,SAS BP PP Bag,1,0,Nos
,,,,,,q0ock6u7v7,SAS Suchitra Grade Nursery Bookkit,1,0,Nos
,,,,,,niq8fp0oui,SAS BP Caps,1,0,Nos
BOM-SAS BP NURSERY MAGIC BOX BOYS-001,SAS BP NURSERY MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,06p11opfv3,SAS BP PP Shirt,2,0,Nos
,,,,,,06pgb1i93m,SAS BP PP Half Pants,2,0,Nos
,,,,,,06pqaafeqe,SAS BP Regular Socks,2,0,Nos
,,,,,,06ppe10kf3,SAS BP Belt,1,0,Nos
,,,,,,06pcl1be59,SAS BP PP Bag,1,0,Nos
,,,,,,06pa6tsl68,SAS BP Hoodies,1,0,Nos
,,,,,,06pbhs3l6r,SAS BP Shoes,1,0,Nos
,,,,,,ed5ier8a7q,SAS BP Caps,1,0,Nos
,,,,,,p5vrtain47,SAS Suchitra Grade Nursery Bookkit,1,0,Nos
BOM-SAS KS UKG MAGIC BOX GIRLS-001,SAS KS UKG MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,oq3vn6to5k,SAS KS PP Frock,2,0,Nos
,,,,,,oq3e9qvfi0,SAS KS Bloomers,1,0,Nos
,,,,,,oq3hphdccp,SAS KS Regular Socks,2,0,Nos
,,,,,,oq34ikians,SAS KS Hoodie,1,0,Nos
,,,,,,oq3sfne9h4,SAS KS PP BAG,1,0,Nos
,,,,,,oq3kt8jchi,SAS KS Shoes,1,0,Nos
,,,,,,nivmd8q46f,SAS Keesara Grade UKG Bookkit,1,0,Nos
,,,,,,2hc6a2eufr,SAS KS CAPS,1,0,Nos
BOM-SAS KS UKG MAGIC BOX BOYS-001,SAS KS UKG MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,mosun59iv2,SAS KS PP Shirt,2,0,Nos
,,,,,,mos5lb0prf,SAS KS Half Pants,2,0,Nos
,,,,,,mos4livckk,SAS KS Regular Socks,2,0,Nos
,,,,,,mos1spgsm8,SAS KS Belt,1,0,Nos
,,,,,,mos9a6ssvd,SAS KS Hoodie,1,0,Nos
,,,,,,mos6ivk6vo,SAS KS PP BAG,1,0,Nos
,,,,,,mos9e372lp,SAS KS Shoes,1,0,Nos
,,,,,,dqs1ijhlg9,SAS KS CAPS,1,0,Nos
,,,,,,n3fi19h9h1,SAS Keesara Grade UKG Bookkit,1,0,Nos
BOM-SAS KS LKG MAGIC BOX GIRLS-001,SAS KS LKG MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,j3clacnd7n,SAS KS PP Frock,2,0,Nos
,,,,,,j3cvp36gk5,SAS KS Bloomers,1,0,Nos
,,,,,,j3cl7onmre,SAS KS Regular Socks,2,0,Nos
,,,,,,j3c4ocj3uk,SAS KS Hoodie,1,0,Nos
,,,,,,j3cabs6r80,SAS KS PP BAG,1,0,Nos
,,,,,,j3c6q7mcqp,SAS KS Shoes,1,0,Nos
,,,,,,0fl963it8b,SAS Keesara Grade LKG Bookkit,1,0,Nos
,,,,,,28sacv2f2s,SAS KS CAPS,1,0,Nos
BOM-SAS KS LKG MAGIC BOX BOYS-001,SAS KS LKG MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,hipv6hd04r,SAS KS PP Shirt,2,0,Nos
,,,,,,hiph0aepde,SAS KS Half Pants,2,0,Nos
,,,,,,hipu7aihab,SAS KS Regular Socks,2,0,Nos
,,,,,,hipmo6v3it,SAS KS Belt,1,0,Nos
,,,,,,hipna5hjpl,SAS KS Hoodie,1,0,Nos
,,,,,,hipqhd8ca2,SAS KS PP BAG,1,0,Nos
,,,,,,hips90rmd3,SAS KS Shoes,1,0,Nos
,,,,,,e4ibl85uoc,SAS KS CAPS,1,0,Nos
,,,,,,1i72iqfe7s,SAS Keesara Grade LKG Bookkit,1,0,Nos
BOM-SAS KS NURSERY MAGIC BOX GIRLS-001,SAS KS NURSERY MAGIC BOX GIRLS,Inventre Edu Services Pvt Ltd,1,INR,1,k4hf5nrrgv,SAS Keesara Grade Nursery Bookkit,1,0,Nos
BOM-SAS KS NURSERY MAGIC BOX BOYS-001,SAS KS NURSERY MAGIC BOX BOYS,Inventre Edu Services Pvt Ltd,1,INR,1,j7suu2jvfv,SAS Keesara Grade Nursery Bookkit,1,0,Nos
BOM-SAS Grade UKG Part 2-001,SAS Grade UKG Part 2,Inventre Edu Services Pvt Ltd,1,INR,1,6s9q5di685,Multi Skill Book 3,1,0,Nos
,,,,,,6s9h5rbup1,Language Enrichment Book UKG,1,0,Nos
BOM-SAS Grade LKG Part 2-001,SAS Grade LKG Part 2,Inventre Edu Services Pvt Ltd,1,INR,1,6jmbmbuagd,Multi Skill Book 2,1,0,Nos
BOM-SAS Grade Nursery Part 2-001,SAS Grade Nursery Part 2,Inventre Edu Services Pvt Ltd,1,INR,1,5jbjaohbos,Multi Skill Book 1,1,0,Nos
BOM-SAS Keesara Grade 1 Telugu 2nd Lan Hin 3rd Lan-001,SAS Keesara Grade 1 Telugu 2nd Lan Hin 3rd Lan,Inventre Edu Services Pvt Ltd,1,INR,1,192fslj6hc,Grade 1 Mandate Textbook,1,0,Nos
,,,,,,1920rhi73j,Grade 1 Textbook 2,1,0,Nos
